Рангування ключів:
------------------------------------------------------------
15 | Оцінка:  41.54 | a:  762 | b:  886 | Часті: 0.27 | Рідкісні: 0.26 | Перетин: 0.04 | Фрагмент: жтцпшюкюгтужаафжяцбюйгдйаупрзжяцсреичжаотюынфжарржадяцдэжщпхдэмнздюзхоутяокбечцнццбупйюхлхюжццкюатйдзешждгфхьбдупвчбяхужощодямрббшпцесщтецчннйррытйбяхашутномйшабнгхтбтчесмоеовсяскхыггюоцинашксэрфжрнтч...
16 | Оцінка:  41.43 | a:  337 | b:  146 | Часті: 0.26 | Рідкісні: 0.20 | Перетин: 0.03 | Фрагмент: инллокпкжнсефбэеыьйкнгщзфшмцйеыьгцуыяебакквфэевцпечоыьщяюэбпщячфзоурпаынхацмсжйфбьашцзапупгебьпкднюочщкефгщпммвшачкмлпсешэцоуйьмфссьмванаьффазчццнлмлпйсынфафзебьфшпсмежмвйащаквивипщгакжькфйсевацэеефеж...
17 | Оцінка:  41.05 | a:   41 | b:  927 | Часті: 0.25 | Рідкісні: 0.21 | Перетин: 0.03 | Фрагмент: йуоьдорорущряявргфжоичэймыкгцргфьгрбьрдттоокврогбруагфкжынтмкжткнабшстфуытззйэекбффычйжмсммрбфрочуюавигрячымлзныептзомщрюнзатвшзюезфмлжуффнкзйтгцуязомхефуптяйеячкпмйзфэмлзтнтульлймэчцояфскхехлхгврукфэ...
18 | Оцінка:  40.40 | a:  709 | b:  146 | Часті: 0.26 | Рідкісні: 0.20 | Перетин: 0.02 | Фрагмент: рннлнкоконбечбмемьикцгпзяшрцшемьзцзыоебайкафмежцяегомьцяфэппцяхфтоерпаднхаымджзфськшмзопвптесьокмнйоещщеюгипсммшзчпмщпбепэвопйамйсвьтвинрьтфхзыцянрмщпюсднфакзибшфзпцмчжтвйащарвовцпггякцьифюслвдцмегфчж...
19 | Оцінка:  39.93 | a:  328 | b:  235 | Часті: 0.28 | Рідкісні: 0.28 | Перетин: 0.04 | Фрагмент: ртйппюбюнтяжыаажуцчюэгзйэуфртжуццрхигжаойюйнажерыжждуциэтщсхиэщнндызхоютяошбмчднлцюутйахнхйжлцбюктпдаеджчгцхйббурвжббхяжьщфдщмябьшдцэсдтщценрйхржтчббхщшютнопйфаонехббщчэсмоеощсцсмхпгщюгцхнщшвсвражюнщч...
20 | Оцінка:  39.51 | a:   10 | b:  524 | Часті: 0.24 | Рідкісні: 0.19 | Перетин: 0.03 | Фрагмент: жухьроэонуарщяирэфтошчшйрышгэрэфйгеббрдтяозкирэгзрлаэфпжлнемпжлкеаошстсуытйзкэюкьфшыуйшмдмтрьфэофухабийрпчомнзсыопфзбмарнняадвьзжебфвлгуофжкгйбгуубзбмюесуптьйаярквмлзхэвлзтнтйлрлымнчгошфккюеллдгирмкхэ...
21 | Оцінка:  39.42 | a:  469 | b:   59 | Часті: 0.25 | Рідкісні: 0.22 | Перетин: 0.03 | Фрагмент: ббргцдхдгбвйднцйууыдшлззнхичкйуусчттфйбоьдещцйтчдйиауурпясфярппщшашютонбмоывшиющоувхкзхявярйоухдебвабфййслыяжвахлцивкявйдсйаьечвоэюугмйбпутщбзэчтбзвкящэнбномзунмщэябвеигмшоиоемзмнямледйуэщщэкмфчцйвщеи...
22 | Оцінка:  38.91 | a:   97 | b:  462 | Часті: 0.24 | Рідкісні: 0.20 | Перетин: 0.03 | Фрагмент: шбогчдцдьбтйбнзйгуэдплсзгхдчьйгунчятейбоыдзщзйочфйэагууписжяупсщназютоебмоцвжиащюучхфззяуябйюуцдэбцауфщйилнябвххдцгвыятйнсюаяетвщэнуэмббяуфщлзшчкбввыяеэебноцзрнощояывтиэмшоиоямбмяяглждшуящеэдмрчзйдщти...
23 | Оцінка:  38.78 | a:  119 | b:  645 | Часті: 0.26 | Рідкісні: 0.24 | Перетин: 0.03 | Фрагмент: ылцэпхцхнлусффгсайлхэгиатьямщсайюмгрссонтхыюгсцмесетайжжичгщжжуюстгбунелянддршоюдйвьтаыщещосдйцхялртжвбспгрщыдрьеундлщусдчютцобдзичйчывлэйююуаомблфдлщчиелчндаифйюйщадщшчыинынйыьыхщугкхийхючиеыимгссющш...
24 | Оцінка:  38.70 | a:  638 | b:  700 | Часті: 0.28 | Рідкісні: 0.27 | Перетин: 0.03 | Фрагмент: атепсюгюэтажхабжтцщюкгыйиумружтцороиджаолюннбжэрэжпдтцоэещфхоэюнцдшзхонтяообзчинкцйузйгхрхкжкцгющтшдееежегщхябмуввыбдхажнщюдвмфбсшгцрсутшцйнейнрхтнбдхршнтнодйоатнихцбфчрсмоеонскспхэгыювцщнршхсщрбжвнфч...
