file,chars,IC
normalized_task1.txt,1615,0.054091712991203134
довжина10_математика.txt,1615,0.0356416955355807
довжина12_криптоанализ.txt,1615,0.03492352135532358
довжина15_частотныйанализ.txt,1615,0.033847794645152134
довжина18_безопасностьданных.txt,1615,0.033249316161604536
довжина2_ши.txt,1615,0.040427988843747244
довжина3_код.txt,1615,0.03870928140381569
довжина4_тест.txt,1615,0.039181925949796866
довжина5_ключи.txt,1615,0.0341324555648908
